,smiles,BBBP,group
518,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0,valid
519,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,1,valid
520,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2[nH]cnc2[C@H]1CN1CC[C@@H](O)C1,0,test
521,CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,0,training
522,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0,training
523,Cc1c[nH+][o+]c(C([NH])CC(C)C(C)(C)N(C(C)(C)C)C(C)(N)N)c1[O-],1,training
524,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,1,training
525,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,1,training
526,CCN(CC)CCNC(=O)c1cc(Cl)cc(Cl)c1OC,1,training
527,O=C(c1ccc(F)cc1)C1CCN(CCCn2c(=O)[nH]c3cc(Cl)ccc32)CC1,1,test
528,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,0,training
529,CN1C(=O)CC(C)(c2ccccc2)C1=O,1,training
530,CCNC1(c2ccccc2)CCCCC1,1,training
531,Cc1nccc2c1[nH]c1ccccc12,1,training
532,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cn3nnc(C)n3)CS[C@H]12)c1csc(N)n1,0,training
533,OCCOC1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1,training
534,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,1,training
535,FC(F)OC(Cl)C(F)(F)F,1,training
536,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,1,valid
537,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,1,training
538,CC(CC(C)(C)O)OC(O)C(Cl)(Cl)Cl,1,training
539,CCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1,1,training
540,CCS(=O)(=O)c1ccc(F)cc1,1,training
541,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,1,training
542,OCCN1CCN(CCCN2c3cc(C(F)(F)F)ccc3Sc3sccc32)CC1,1,training
543,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,1,training
544,COCc1c(C(=O)OC(C)C)ncc2[nH]c3cccc(Oc4ccc(Cl)cc4)c3c12,1,training
545,CCCCCn1ccc(=O)c(O)c1C,1,training
546,CCCC[C@@H]1CC(=O)[C@]2(O)O[C@@H]3[C@@H](NC)[C@@H](O)[C@@H](NC)[C@H](O)[C@H]3O[C@@H]2O1,0,training
547,O=P(O)(O)OCC(Cl)(Cl)Cl,1,training
548,O=C(c1ccco1)N(c1cnccn1)C1CCN(CCc2ccccc2)CC1,1,training
549,O=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,1,training
550,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,training
551,CCCN(CCC)CCc1ccc(O)c2c1CC(=O)N2,1,training
552,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,1,training
553,CC12C=CC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,1,training
554,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2ccccc2[C@H]1CN1CCCC1,1,training
555,NCCCN1c2ccccc2CCc2ccccc21,1,training
556,CC(C)CCC(=O)CC1c2ccccc2C(=O)N1c1ccc2ccc(Cl)nc2n1,1,test
557,NCCCN1c2ccccc2Sc2ccc(Cl)cc21,1,training
558,c1ccc([C@@H]2CN3CCSC3=N2)cc1,1,training
559,NC(=O)CS(=O)C(c1ccccc1)c1ccccc1,1,training
560,Cc1csc2ccc3[nH]c4c(c3c12)CN(C)CC4,1,training
561,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,1,training
562,CN(C)C1C(=O)/C(=C(/O)NCN2CCN(CCO)CC2)C(=O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,0,test
563,CCNCC(O)c1cccc(O)c1,0,training
564,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,0,training
565,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCC[C@H]2O,1,training
566,Cn1c(=O)c2c(ncn2CCNCC(O)c2ccc(O)c(O)c2)n(C)c1=O,0,training
567,CCCCCCC,1,training
568,COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,1,training
569,CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,1,training
570,CCC1(CC)C(=O)C=CNC1=O,1,training
571,CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,0,training
572,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,1,training
573,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,1,training
574,CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2,1,training
575,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,1,training
576,O=C1COC(N2CCN=C(c3ccccc3Cl)c3cc(Cl)ccc32)=N1,1,valid
577,CN(C)Cc1ccc(CSCCNC2N=CC=C2[N+](=O)[O-])o1,0,training
578,CN1CCN2c3ccccc3Cc3ccccc3C2C1,1,test
579,C[C@H]1c2ccccc2[C@@H](CCCN(C)C)c2cc(C(F)(F)F)ccc21,1,training
580,CCO,1,training
581,CCC(OC(N)=O)C1CCCCC1,1,training
582,O=C(Nc1ccccc1)OCC1(COC(=O)Nc2ccccc2)CCCC1,1,training
583,CN1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,1,training
584,CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,training
585,CN1/C(=C(\O)Nc2ccccn2)C(=O)c2sccc2S1(=O)=O,0,training
586,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]2(C)[C@@]1(O)C(=O)CCl,1,test
587,CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,1,training
588,CCc1c(C)[n+]([NH-])c(-c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc12,1,training
589,CC(C)OCC(COC(C)C)OCn1cnc2cnc(N)nc21,1,training
590,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)C(N)c4ccc(O)cc4)[C@H]3SC2)s1,0,training
591,NC(=O)C1c2ccccc2CCc2ccccc21,1,valid
592,C=CC1O[C@@H]2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)[C@]2(C(=O)CO)O1,1,training
593,CC1=C2C(c3cccc(Cl)c3)=NCCN=C2N(C)N1,1,valid
594,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1,0,training
595,CC[C@@H](O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1,1,training
596,c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,1,training
597,CC(C)(O)CC(C)(O)c1ccc(Cl)cc1,1,training
598,CC1(C)S[C@@H]2[C@H]([NH+]3C(=O)C(c4ccc(O)cc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,0,training
599,O=C1NC(=O)C2(c3ccc(Cl)cc3)CC12,1,training
600,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,1,training
601,CN(C)C(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O,1,training
602,CC(=O)NCCC[C@H](NC(C)=O)C(=O)O,1,training
603,CC[C@H](NC(=O)c1c(OCCNC(=O)[C@@H]2CCCN2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0,test
604,CCCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(O)ccc5c4C12CCN(C)C3C5,1,training
605,Cc1cccc(C)c1,1,training
606,Nc1nc(=O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,1,training
607,COc1cc(/C=C/C(N)=O)cc(OC)c1OC,1,training
608,COC(F)(F)C(Cl)Cl,1,training
609,CC(=O)OCC1=CO[C@@H](OC(=O)CC(C)C)[C@H]2C1=C[C@H](OC(=O)CC(C)(C)OC(C)=O)[C@]21CO1,1,valid
610,CN(C)CC(=O)N1c2ccccc2Sc2ccccc21,1,training
611,CCC1(c2ccccc2)C(=O)NCNC1=O,1,training
612,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,1,training
613,CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O,0,training
614,Nc1ncc2ncn(COCCO)c2n1,1,training
615,CN(C)CCON=C1c2ccccc2CCc2ccccc21,1,training
616,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,0,test
617,NCC1OC(OC2C(N)CC(NC(CO)CO)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,0,training
618,NC(=O)NO,1,training
619,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,1,training
620,O=C1CC[C@H]2[C@H]3Cc4cccc(O)c4[C@@]2(CCN3CC2CC2)C1,1,training
621,O=C1NC(CCCl)Oc2ccccc21,1,training
622,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0,training
623,CC(C)(CO)[C@@H](O)C(=O)NCCCC(=O)O,1,training
624,CN1CCN(/C=C2\N=C3CN=C(c4ccccc4Cl)c4cc([N+](=O)[O-])ccc4N3C2=O)CC1,1,training
625,CCN(CC)C(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,1,training
626,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,1,training
627,CCCC(=O)O[C@]1(C(=O)COC(C)=O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,1,training
628,CC1CCCC1,1,training
629,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21,1,training
630,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1,valid
631,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,0,training
632,CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,1,test
633,CC(=O)Nc1cccc(-c2csc(N=C(N)N)n2)c1,0,valid
634,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,1,training
635,CCC1(c2ccccc2)NCC(=O)NC1=O,1,training
636,CN(C)CCC1(C)OCCC2=C1c1ccccc1C2,1,test
637,CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)[C@@H](N=CN3CCCCCC3)[C@H]2SC1(C)C,0,training
638,O=C1C(=O)c2ccccc2C(O)=C1C1CCC(c2ccc(Cl)cc2)CC1,0,training
639,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,1,valid
640,C=CCC1(CC(=C)Br)C(=O)NC(=O)NC1=O,1,training
641,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,1,training
642,CC12C[C@H](O)[C@@]3(F)C(CCC4=CC(=O)C=CC43C)[C@@H]1C[C@H]1O[C@@](C)(c3ccccc3)O[C@]12C(=O)CO,1,valid
643,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,1,training
644,CN[C@@H]1[C@@H](O[C@H]2O[C@H](CO)[C@@H](N)[C@H](O)[C@H]2O)O[C@H]2C[C@@H](N)[C@H](O[C@@H]3[C@@H](N)C[C@@H](N)[C@H](O)[C@H]3O)O[C@@H]2[C@@H]1O,0,training
645,CN1CCC(OC2c3ccccc3CCc3ccccc32)CC1,1,valid
646,FC(F)(F)c1ccc2c(c1)N(CCCN1CCN(C3CC3)CC1)c1ccccc1S2,1,training
647,CO/N=C(\C(=O)N[C@@H]1C(=O)N(OCC(=O)OCC(=O)OC(C)(C)C)[C@H]1C)c1csc(N)n1,0,valid
648,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3ccccc3)[C@H]2SC1,0,test
649,CC(=O)C12OC(C)(C)OC1CC1C3CCC4=CC(=O)CCC4(C)C3CCC12C,1,training
650,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,1,training
651,CC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1,training
652,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,1,training
653,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,0,training
654,CC(C)(O)C(C)(O)c1ccc(Cl)cc1,1,training
655,CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@H](O)[C@H]3C[C@@H]12,0,training
656,CCCN(CCC)C1Cc2cccc3cc(O)cc(c23)C1,1,test
657,CCC1(CC)C(=O)NC=C(C)C1=O,1,training
658,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,0,training
659,CC(=O)NCCn1c(C)cc(C=O)c1C,1,training
660,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SC3CCS(=O)C3)S[C@H]12,0,valid
661,CCCC(CCC)C(=O)OCOC(=O)C(C)(C)C,1,valid
662,Cc1cc(C(=O)NNCc2ccccc2)no1,1,training
663,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,0,valid
664,CC/C=C(\C)C1(CC)C(=O)NC(=O)NC1=O,1,training
665,CC(C)n1c(=O)c2c(-c3noc(C4CC4)n3)ncn2c2ccccc21,1,training
666,CCC(O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,1,training
667,CN1[C@H]2CC[C@@H]1CC(NC(=O)c1cn(C3CCCCC3)c3ccccc3c1=O)C2,1,training
668,CCC(=O)N(c1ccccc1)[C@]1(C(=O)OC)CCN(CCc2ccccc2)C[C@@H]1C,1,training
669,COc1ccccc1N1CCN(CC(O)COc2cc(OC)c(OC)c(OC)c2)CC1,1,training
670,CC(C)C(CCCCCC(=O)O)NCc1ccc(F)cc1,1,training
671,Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCN(C)CC1,1,test
672,CC(C)C(=O)OCc1cccc(OC(=O)[C@@H]2N3C(=O)[C@@H](NC(=O)Cc4ccccc4)[C@H]3SC2(C)C)c1,0,valid
673,O=C(O)CCCCC1SCC2NC(=O)NC21,1,training
674,Cc1ccccc1,1,training
675,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,0,training
676,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)nc(N)[nH]c21,1,training
677,CCNC1C2CCC(C2)C1c1ccccc1,1,training
678,C=CCC(CC)(CC)C(N)=O,1,training
679,CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](N=Cc3ccco3)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,0,training
680,OCc1ccccc1,1,test
681,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21,1,valid
682,CCCC(C)(COC(N)=O)COC(N)=O,1,training
683,CCC1(CC)C(=O)NC(=O)NC1=O,1,training
684,CN(C)[C@@H]1C(=O)/C(=C(/O)NCN2CCCC(C(=O)O)C2)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,0,test
685,C#CC1(OCC(O)CN2CCN(c3ccc(F)cc3)CC2)CCCCC1,1,training
686,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,training
687,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,0,training
688,O=C(NCCCN1CCOCC1)c1ccc(Cl)cc1,1,valid
689,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,training
690,CC1=Nc2ccccc2CC(c2ccccc2)N1C,1,training
691,CN(C)CCOC1(Cc2ccccc2)CC2CCC1(C)C2(C)C,1,training
692,O=C1CN2C(=O)CCC2N1,1,valid
693,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12,1,training
694,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc([NH3+])n2)C(=O)N1S(=O)(=O)[O-],0,training
695,CCC[C@]1(c2cccc(O)c2)CCN(C)C[C@@H]1C,1,training
696,CN(C)CCc1ccccn1,1,training
697,CC(=O)N1CCN(C(=O)Cc2ccc(C(F)(F)F)cc2)[C@@H](CN2CC[C@@H](O)C2)C1,0,valid
698,CC(C)NCC(O)COc1cccc2ccccc12,0,training
699,NCC1CCC(N)C(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)O1,0,valid
700,CC(=O)OCC(=O)OCC/C(SC(=O)c1ccco1)=C(/C)N(C=O)Cc1cnc(C)nc1N,1,test
701,Nc1cc(OCC2CC2)c(C(=O)NC2CN3CCC2CC3)cc1Cl,1,training
702,CN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21,1,training
703,CCNC1=NC(=O)C(c2ccccc2)O1,1,training
704,CCCCC1(CCOC(N)=O)C(=O)NC(=O)NC1=O,1,training
705,Cn1cc(CCN2CCN(c3ccccc3Cl)CC2)cn1,1,training
706,CC(Cc1ccccc1)NO,0,training
707,NC(=O)CN1CCCC1=O,1,training
708,CN1CC=C(c2ccccc2)CC1,1,training
709,CN(CCN(C)CN/C(O)=C1\C(=O)[C@@H](N(C)C)[C@@H]2C[C@H]3C(=C(O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C1=O)CN/C(O)=C1\C(=O)[C@@H](N(C)C)[C@@H]2C[C@H]3C(=C(O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C1=O,0,training
710,Clc1cnn(CCCCN2CCN(c3ncccn3)CC2)c1,1,training
711,Cc1cccc(/C=N/N2CCN(C(c3ccccc3)c3ccccc3)CC2)n1,1,training
712,O=C1c2ccccc2S(=O)(=O)N1CCCN1CCN(c2ncccn2)CC1,1,training
713,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,0,training
714,CNCCCC1(c2ccccc2)OC(C)(C)c2ccccc21,1,valid
715,COc1ccc(N2C[C@H](CN3CCC(O)(c4ccc5c(c4)OCO5)CC3)OC2=O)cc1,1,training
716,CC(C)=O,1,valid
717,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,1,test
718,NC1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@H]12,1,training
719,CN(C(=O)CNC1CC1)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,1,valid
720,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,1,training
721,CCCCCN[C@@]12C=CC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(C)[C@@H]2C5,1,training
722,Cn1c(=O)c2c(ncn2C)n(C)c1=O,1,training
723,CCCCn1c(=O)c2c(ncn2CC(C)=O)n(CCCC)c1=O,1,training
724,C=CCN1CCC23c4c5ccc(OC(C)=O)c4OC2C(OC(C)=O)C=CC3C1C5,1,training
725,CCCOC(=O)c1cncn1C(C)c1ccccc1,1,training
726,CCN(CC)CCNC(=O)COc1ccc(Cl)cc1,1,training
727,NCCC(O)CNC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O,0,training
728,CN1CCN(C2=Cc3cc(Cl)ccc3/C(=C\C#N)c3ccccc32)CC1,1,valid
729,Cc1cccc(O[C@H]2CCNC[C@H]2O)c1C,1,test
730,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,0,test
731,NC1CCCC1c1ccccc1,1,training
732,CCOCC,1,test
733,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0,training
734,O=c1ccc2ccccc2o1,0,valid
735,O=C(CCCN1CC2CCC(CC2)C1)c1ccc(F)cc1,1,training
736,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,1,training
737,O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CS[C@@H]2[C@H](NC(=O)C(O)c3ccccc3)C(=O)N12,0,training
738,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,0,training
739,O=C1NCCN1C1CCN(CCC2COc3ccccc3O2)CC1,1,training
740,COCCCC/C(=N\OCCN)c1ccc(Cl)cc1,1,training
741,CN(C)CCCN1c2ccccc2CC(=O)c2ccccc21,1,training
742,COC1CCCC2C1=C(C(=O)[O-])N1C(=O)C(C(C)O)C21,0,training
743,CCn1cc(C(=O)O)c(=O)c2ccc(Cc3ccccc3)nc21,1,training
744,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(O)cccc1C3=O,0,training
745,CO[C@]12CC[C@@]3(C[C@@H]1C(C)(C)O)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,1,test
746,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,0,training
747,CN(C)Cc1ccc(CSCCNc2nc(=O)c(Cc3ccc4ccccc4c3)c[nH]2)o1,0,training
748,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,0,test
749,CNCCc1ccccn1,1,training
750,NCCc1ccc(O)c(O)c1,0,training
751,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,1,valid
752,O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O,1,training
753,CC[C@H](NC(=O)c1c(Cn2ccnc2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0,training
754,CCC(=O)N1CCN(C(=O)OC2C3=C(SCCS3)C(=O)N2c2ccc3ccc(Cl)nc3n2)CC1,1,training
755,CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1,1,training
756,CN1C(=O)OC(C)(C)C1=O,1,test
757,Clc1ccc([C@@H]2[C@H]3CC[C@@H](C3)C23CCC(N2CCOCC2)=N3)cc1,1,training
758,CN(C)C(=O)COC1c2ccccc2CCc2ccccc21,1,training
759,O=C(O)CNC(=O)c1ccccc1O,1,training
760,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,0,training
761,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,1,test
762,CCN(CC)S(=O)(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,1,training
763,COCC1CN(c2ccc(OCc3cccc(C#N)c3)cc2)C(=O)O1,1,test
764,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,1,training
765,CO[C@@H]1O[C@H]2O[C@]3(CN4CCCCC4)[C@@H](O)C[C@@H]([C@H]13)[C@H]2C,1,training
766,c1ccc(NCCCOc2cccc(CN3CCCCC3)c2)nc1,1,training
767,C[C@H]1[C@H](c2ccccc2)OCCN1C,1,valid
768,CC(=O)Nc1ccc(O)cc1,1,training
769,N#CC(CCN1CCC(C(N)=O)(N2CCCCC2)CC1)(c1ccccc1)c1ccccc1,1,valid
770,NC(N)=O,1,training
771,COCCCC(=O)OC(C)OC(=O)C1=C(COC(N)=O)CS[C@@H]2[C@H](NC(=O)/C(=N\OC)c3ccco3)C(=O)N12,0,training
772,NC(CO)(CO)CO,0,training
773,CNCCCC1(C)CN(c2ccccc2)c2ccccc21,1,training
774,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,1,training
775,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,1,training
776,CNC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,1,training
777,OC(C1=NCCN1)(c1ccc(Cl)cc1)c1ccccn1,1,training
778,CC(Cc1ccccc1)N(C)C,1,training
779,C=C1CC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1(O)C(=O)CO,1,training
780,CCc1c(OC)nc2nc(-c3noc(C)n3)cn2c1C,1,training
781,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,training
782,CN1CCN(c2ncc(-c3cc(Cl)cc(Cl)c3Cl)c(N)n2)CC1,1,training
783,COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,0,training
784,CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1,training
785,O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2,1,training
786,O=C(NCCN1CCN(c2ncccn2)CC1)C12CC3CC(CC(C3)C1)C2,1,training
