,smiles,Mutagenicity,group
3343,COC(=O)c1ccccc1N,0,training
3344,Cc1c2c(cc3ccccc13)-c1ccccc1C(O)C2O,1,training
3345,N#CCc1ccccc1[NH+]([O-])O,1,training
3346,Oc1c2ccccc2nc2occc12,0,training
3347,O=C(Cl)OCC1c2ccccc2-c2ccccc21,1,training
3348,Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,0,training
3349,O=C1OCC(C(Br)Br)=C1Cl,1,test
3350,Cc1ccc2nc3c4c(ccc3c(CO)c2c1)C(O)C(O)C=C4,1,training
3351,Nc1ccc(S(=O)(=O)Nc2cnc3c(Cl)cccc3n2)cc1,0,training
3352,C=C1C(=O)OC2CC(C)C3C=CC(=O)C3(C)C(O)C12,0,training
3353,ClC(Cl)=Cc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0,valid
3354,[O-][NH+](O)c1ccccc1-c1ccccc1,0,training
3355,[N-]=[N+]=CC(=O)OCC(N)C(=O)O,1,training
3356,CN(C)N=Nc1ccc(C(=O)O)cc1,0,training
3357,CC(C)S,0,training
3358,C=Cc1ccc(O)c(OC)c1,0,training
3359,O=[N+]([O-])c1cccc2ccccc12,1,training
3360,COc1cc(Cl)c(OC)cc1Cl,1,training
3361,Nc1nc(N)nc(N)n1,0,training
3362,ClCc1cccc2c1-c1cccc3cccc-2c13,1,training
3363,O=C1C=Cc2c(ccc3cc4ccccc4cc23)C1=O,0,training
3364,Cc1cn([C@@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,1,training
3365,CCOC(=O)C1OC1c1ccccc1,0,training
3366,COC(=O)c1ccc(N=Nc2ccc(N(C)OC(C)=O)cc2)cc1,1,training
3367,Clc1nncc2cccnc12,1,training
3368,C[C@H]1CN(N=O)[C@H](C)CN1N=O,1,test
3369,COc1ccc2nc3cc(Cl)ccc3c(NCCCNCCCl)c2n1,1,training
3370,Cc1ccc(/N=C/N=C/N(C)c2ccc(C)cc2C)c(C)c1,0,training
3371,Cc1cc2c(c3ccc4ccccc4c13)C1OC1C(O)C2O,0,training
3372,Clc1nncc2ncccc12,0,test
3373,Cc1cc(C(=O)O)ccc1[N+](=O)[O-],1,training
3374,O=C(Cl)c1ccccc1Cl,1,training
3375,C=CCc1ccc(OC)cc1,0,training
3376,C=CC#N,1,training
3377,Nc1cc([N+](=O)[O-])ccc1-c1ccc([N+](=O)[O-])cc1,1,valid
3378,O=C(Cl)c1cccc([NH+]([O-])O)c1,1,training
3379,CCC1CO1,1,test
3380,[O-][NH+](O)c1ccc2ccccc2c1,1,training
3381,CC(C#N)CCC#N,1,training
3382,O=[N+]([O-])c1ccc(CCl)cc1,1,training
3383,CCS(=O)CCSP(=O)(OC)OC,1,training
3384,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],1,training
3385,C=CCCCCCCCCC,0,valid
3386,CCC(C)c1ccccc1O,0,test
3387,C[C@H]1C[C@H]2OC(=O)[C@H](C)[C@H]2C[C@@]2(C)[C@H](O)C[C@H](O)C[C@H]12,1,training
3388,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,1,training
3389,Cc1ccc(CC2CO2)cc1,1,training
3390,N#[N+][N-]c1ccc(F)c([N+](=O)[O-])c1,1,training
3391,CC1CN(N=O)C(C)CN1N=O,1,training
3392,COCCOC(C)=O,1,training
3393,CN=NO,1,training
3394,O=C1CCc2ccccc2O1,0,training
3395,C[C@@H]1CNC[C@@H](C)O1,1,training
3396,N=C(O)C=Cc1ccc([N+](=O)[O-])o1,1,valid
3397,Cc1cccc2cc([N+](=O)[O-])ccc12,1,training
3398,COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2)OCO4,1,training
3399,CC1=CC(=O)CC(C)(C)C1,0,training
3400,Cc1cccnc1,0,training
3401,Oc1ccc2ncccc2c1,0,training
3402,Cc1cccc(O)c1N,0,training
3403,Cc1cc(O)c2c(c1)C(=O)C13C4C(=O)C56C(=O)c7c(O)cc(C)cc7C(=O)C57C(C(=O)C16C2=O)C(C)C3C7C4C,0,training
3404,FC(F)=C(F)Cl,0,test
3405,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccc(N=[N+]=[N-])cc2nc2c(C)cccc12,1,training
3406,CC(C)[N+](=O)[O-],1,training
3407,Cc1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,1,training
3408,CC12OOC1(C)c1c(ccc3ccccc13)O2,0,training
3409,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,0,test
3410,O=C(O)CCCC[C@@H]1CCSS1,0,test
3411,CN(C)c1ccc(C2CC3(C)C(CCC3(O)/C=C/CO)C3CCC4=CC(=O)CCC4=C23)cc1,0,training
3412,COc1cc(OC)c2c(c1)OC1OC3OC3C21,1,training
3413,CC(Oc1ccc(Cl)cc1Cl)C(=O)O,0,training
3414,O=C(O)c1ccccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c(O)c(Br)cc12,1,training
3415,ClCC(Cl)CBr,1,test
3416,Cc1cc(=O)n(-c2ccccc2)n1C,0,training
3417,Cc1cnc2c(C)c(C)c3c(nc(N)n3C)c2n1,1,training
3418,CCCCON(OC(C)=O)C(=O)c1ccccc1,1,test
3419,Cc1c(N)c(=O)n(-c2ccccc2)n1C,0,test
3420,C[N+]([O-])=NC[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,0,training
3421,CN(C)CCNC(=O)c1ccc2nc3ccccc3c(N)c2c1,0,training
3422,Cn1c(N)nc2cc(C#N)ccc21,1,training
3423,O=[N+]([O-])c1ccc(-n2nc(-c3ccccc3)n[n+]2-c2ccc(I)cc2)cc1,0,valid
3424,CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1,0,training
3425,NC(=O)c1cccc([NH+]([O-])O)c1,1,training
3426,CCOP(=O)(CC)OCC,0,training
3427,CC1C=C(C=O)C(C=O)C(O)C2CC(C)(C)CC12,0,training
3428,N=c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N)cc3oc-2c1,0,test
3429,O=[N+]([O-])c1ccc([N+](=O)[O-])c(O)c1,1,training
3430,COC1=CC(=O)C(=O)C(C(C)(C)C)=C1,0,training
3431,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,0,training
3432,CNc1ccc2nc(C)c(C)nc2c1C,1,training
3433,CCNC(=N)N(N=O)[N+](=O)[O-],1,training
3434,Nc1ccc(Cl)cc1N,1,training
3435,O=NN1CCCN(N=O)CC1,1,training
3436,O=[N+]([O-])c1c(O)ccc2ccccc12,1,training
3437,ClCC1OC(CCl)OC(CCl)O1,1,training
3438,Oc1cc(O)ncn1,0,training
3439,CC1=C(O)C(=O)CO1,1,training
3440,NC(Cc1c[nH]c2ccccc12)C(=O)O,0,training
3441,O=[N+]([O-])c1ccc2c(c1)C(O)c1ccccc1-2,1,training
3442,CC12OOC1(C)c1ccccc1O2,1,training
3443,C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,0,training
3444,CCCCOC(=O)CCC,0,valid
3445,COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],0,test
3446,Fc1cccc2cccnc12,1,training
3447,COC(C)CCOC(C)=O,0,training
3448,O=[N+]([O-])c1cc2ccc3cccc4ccc(c1)c2c34,1,test
3449,O=[N+]([O-])c1ccc2c(c1)cc([N+](=O)[O-])c1ccccc12,1,valid
3450,Nc1cccc2c1C(=O)c1ccccc1C2=O,1,training
3451,BrCC(Br)C1CCC(Br)C(Br)C1,0,training
3452,Nc1ccc(CC(=O)O)cc1,1,training
3453,ONc1ccc2c(c1)Cc1ccccc1-2,1,training
3454,Cc1cc(O)c(C(C)(C)C)cc1Sc1cc(C(C)(C)C)c(O)cc1C,0,training
3455,Cc1ccc2nc3ccccc3c(N)c2c1,1,training
3456,O=[N+]([O-])c1cc[n+]([O-])c2ccccc12,1,training
3457,CC(N)C(=O)O,0,training
3458,O=C1OC(=O)c2c(Br)c(Br)c(Br)c(Br)c21,0,training
3459,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,0,test
3460,CC[C@@H](C)COC(=O)/C=C/c1ccc(/N=C/c2ccc(OC)cc2)cc1,1,training
3461,O=[N+]([O-])c1cc2c(cc1O)[nH]c1ccccc12,1,test
3462,O=Nc1ccccc1-c1ccccc1,1,training
3463,O=C(c1ccccc1)C1OC1c1ccc(-c2ccccc2)cc1,0,training
3464,OC1C=Cc2ccc3cc4c(ccc5ccccc54)cc3c2C1O,1,valid
3465,c1ccsc1,0,training
3466,Cc1cc(=O)oc2cc(N)ccc12,0,training
3467,Cc1ccc2[nH]nnc2c1,0,valid
3468,CC(Br)C(Br)COP(=O)(OCC(Br)C(C)Br)OCC(Br)C(C)Br,1,training
3469,CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,0,training
3470,COc1ccc(CN2C3c4ccccc4-c4ccccc4C32)cc1,1,test
3471,COc1cc2c(c3oc(O)c4c(O)cc(O)c-4c13)C1C=COC1O2,1,training
3472,C=CS(C)(=O)=O,0,training
3473,N=C(O)C(=Cc1ccc([N+](=O)[O-])o1)c1ccco1,1,training
3474,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(=O)C12C,0,test
3475,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,0,training
3476,CCCCC/C=C\C=C/C=O,0,training
3477,Cc1ccc(OP(=O)(Oc2cccc(C)c2)Oc2cccc(C)c2)cc1,0,valid
3478,CC(O)CC(=O)Nc1ccc(O)cc1,0,training
3479,Cc1cc(Cc2ccc(N)c(C)c2)ccc1N,1,training
3480,CC(=O)Nc1ccc2c3c(cccc13)-c1cc(O)ccc1-2,1,training
3481,Cc1cc(=O)oc2cc3c(cc12)C1(C)OOC1(C)O3,1,training
3482,[O-][n+]1onc2c([NH+]([O-])O)ccc(N3CC3)c21,1,training
3483,CC(=O)Nc1cc(N=Nc2ccc(C)c(NC(C)=O)c2)ccc1C,0,test
3484,O=C(OCc1ccc(Cl)cc1Cl)c1cccc2cccnc12,0,training
3485,Cc1nccnc1C,0,valid
3486,Nc1nc(-c2cccc([N+](=O)[O-])c2)nc2c1ncn2C1OC(CO)C(O)C1O,1,training
3487,OC1c2ccccc2Oc2ccccc21,1,training
3488,C=C(C)C#N,0,training
3489,Nc1nc2ccccc2s1,0,training
3490,CC1=C2C(=CO[C@H](C)[C@H]2C)C(O)=C(C(=O)O)C1=O,0,training
3491,Nc1ccc(-c2ccc(-c3ccc(-c4ccc(N)cc4)cc3)cc2)cc1,0,valid
3492,Clc1c2ccccc2cc2ccccc12,1,training
3493,CC[C@@H]([C@@H](C)O)[N+](=O)[O-],0,test
3494,CC(C)=CCOc1c2occc2cc2ccc(=O)oc12,1,test
3495,O=C(O)c1cc(/N=N/c2ccc([NH+]([O-])O)cc2)ccc1O,1,test
3496,NC1=CC(=O)C(=O)c2ccccc21,1,training
3497,CNCCS(=O)(=O)O,0,training
3498,CCOc1ccc(N=O)cc1,1,training
3499,[O-][NH+](O)c1cccc2cccc([NH+]([O-])O)c12,1,test
3500,CC(C)NCC(O)c1ccc(O)c(O)c1,0,training
3501,Cc1cc([N+](=O)[O-])c(C)c2c1[nH]c1ccc([N+](=O)[O-])cc12,1,test
3502,O=C1OC(O)C(Cl)=C1Cl,1,training
3503,CCc1c2ccccc2c(C)c2ccc3ccccc3c12,0,training
3504,O=Nn1cnc(CC(=O)NO)c1,1,training
3505,C/C=C/CC,0,test
3506,CC(=O)Nc1nc(/C=C/c2ccc([NH+]([O-])O)o2)cs1,1,training
3507,O=[N+]([O-])c1[nH]cnc1-c1ccccc1,1,training
3508,CC1=CCC2C(C)=CCC(C(C)(C)C)C2C1,0,training
3509,COc1ccc(N(CCCl)CCCl)c2cc([N+](=O)[O-])oc12,1,training
3510,CCc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,1,training
3511,CCCC[C@@H](CC)COC(=O)c1ccc(N(C)C)c([N+](=O)[O-])c1,1,training
3512,NN(c1ccccc1)c1ccccc1,0,training
3513,C1CCC2CC3(CCC2C1)CO3,0,training
3514,O=[N+]([O-])c1ccc(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,1,training
3515,Cc1ccc(N=Nc2c(O)c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)ccc23)c(C)c1,1,training
3516,O=C(OCc1ccc([N+](=O)[O-])cc1)c1ccccc1,1,training
3517,NC(N)=S,0,training
3518,O=C(Nc1ccc(F)cc1)c1csc([N+](=O)[O-])c1,1,training
3519,CCOS(=O)(=O)c1ccc(C)cc1,1,training
3520,CC(=O)CC(=O)CCC(=O)O,0,training
3521,O=[N+]([O-])c1ccccc1O,0,training
3522,O=S(=O)(O)Oc1ccc2ccc3cc4ccccc4c4ccc1c2c34,1,valid
3523,Nc1cc([N+](=O)[O-])cc(S(=O)(=O)O)c1O,0,test
3524,CC1CCCCC1NC(=O)Nc1ccccc1,0,test
3525,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O)C3,0,training
3526,[O-][NH+](O)c1cccc2ccccc12,1,training
3527,CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1,0,valid
3528,O=S(=O)(O)c1ccc2cc(O)c(S(=O)(=O)O)cc2c1,0,training
3529,CC1=CC(=C(C#N)C#N)C=C(/C=C/c2ccc(N(C)C)cc2)O1,1,training
3530,Nc1cc([N+](=O)[O-])ccc1CO,1,training
3531,C[C@@H]1CCc2c1ccc1c2ccc2ccccc21,1,training
3532,CCOC(=O)CNC(=O)CBr,0,training
3533,COC(=O)c1ccccc1C(=O)OC,0,training
3534,CC(=O)CN(CC(C)O)N=O,1,training
3535,CC(=O)Nc1ccc(Oc2ccccc2)cc1,1,training
3536,CC(N)=O,0,training
3537,NC(CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O,1,training
3538,CC(C)C=O,0,training
3539,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1O,0,training
3540,CC(=O)N(Nc1ccc2c(c1)Cc1ccccc1-2)c1ccc2c(c1)Cc1ccccc1-2,1,test
3541,COc1cc2c(c3oc(O)c4c(O)ccc-4c13)C1C=COC1O2,1,training
3542,c1ccc2c(c1)cc1ccc3cc4ccccc4c4ccc2c1c34,1,training
3543,CSCCC=O,0,training
3544,Cc1c(N)cccc1Cl,0,training
3545,CC(=O)N(OC(=O)c1ccccc1)c1ccc2c(c1)Cc1ccccc1-2,1,training
3546,Cc1cc(Cl)ccc1OCC(=O)O,0,training
3547,O=c1c2cccc3ccc4cccc1c4c32,1,training
3548,CCCCCC[N+](=O)[O-],0,training
3549,CN(C)CCNC(=O)c1cccc2cc3ccccc3nc12,1,training
3550,Nc1cccc2c1-c1ccccc1C2,1,valid
3551,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,0,valid
3552,NCCS,0,test
3553,CC(C)CN(C(=O)CCCl)c1snc2ccccc12,0,training
3554,CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1,0,training
3555,COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,1,valid
3556,O=CC1C=COC=C1,0,training
3557,CC=O,0,training
3558,c1ccc2c(c1)ccc1cccnc12,1,valid
3559,COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1,0,training
3560,Clc1cccc2cc3ccccc3cc12,0,training
3561,Cc1ccc(NCCCl)cc1,1,training
3562,CNCCO,0,training
3563,c1ccc2c(c1)Cc1c-2ccc2ccc3ccccc3c12,1,training
3564,CCCCCCCCBr,0,training
3565,c1ccc(OC[C@H]2CO2)cc1,1,test
3566,NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1,training
3567,O=[N+]([O-])c1cc(O)c2ccc3cccc4ccc1c2c34,1,valid
3568,CN(C)c1ccc(N=NS(=O)(=O)O)cc1,1,training
3569,O=C(O)C(Br)(Br)Br,1,training
3570,Oc1ccc2c3ccccc3c3cc4ccccc4cc3c2c1,1,training
3571,COc1cc2c(c3oc4cccc(O)c4c(=O)c13)C1C=COC1O2,1,training
3572,O=[N+]([O-])c1ccc(-c2ccccc2[N+](=O)[O-])c([N+](=O)[O-])c1,1,test
3573,O=C1CCC(=O)N1O,0,training
3574,CN1CCN(c2cc3c(cc2F)n2c(=O)n(O)c(=O)cc2n3C2CC2)CC1,1,training
3575,Cc1cccc2c1cc1ccc3cccc4ccc2c1c34,1,training
3576,N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,0,training
3577,O=C(NCO)NCO,1,training
3578,CN(c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])[N+](=O)[O-],1,training
3579,COc1ccc2c(c1)c1cc(OC)ccc1c1c3ccc(OC)cc3c3cc(OC)ccc3c21,1,training
3580,Nc1ccc(-c2ccc(N)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],1,training
3581,ClCc1ccc2c(c1)-c1cccc3cccc-2c13,1,training
3582,Cc1nc(-c2ccc([N+](=O)[O-])o2)cs1,1,training
3583,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1ccccc1,1,training
3584,O=[N+]([O-])c1cc2ccccc2c2ccccc12,1,training
3585,Cn1c(N)nc2cc(Cl)ccc21,1,training
3586,Oc1cc(O)cc(O)c1,0,training
3587,O=C1C=CC(=O)N1,1,training
3588,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,0,training
3589,[O-][N+](O)=CCO,1,valid
3590,O=C(O)Cc1cccc([N+](=O)[O-])c1,0,training
3591,CCCC[C@@H](CC)COCCCN,0,training
3592,CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)OCC4(C)C3CCC21C,0,training
3593,O=C/C(CCl)=C(\Cl)C(=O)O,1,training
3594,CC(=O)Nc1snc2ccc(Cl)cc12,1,training
3595,COC(=O)c1cc(OC)c2c(c1-c1c(C(=O)OC)cc(OC)c3c1OCO3)OCO2,0,training
3596,COc1ccc(OC)cc1,0,training
3597,CCc1c2c(cc3ccccc13)-c1ccccc1C1OC21,1,test
3598,Nc1ccc(-c2cc(Cl)c(N)c(Cl)c2)cc1,1,test
3599,Cc1ccc([N+](=O)[O-])c2c(=NCCCN(C)C)c3ccccc3[nH]c12,1,training
3600,O=C(Cl)c1ccccc1[N+](=O)[O-],1,training
3601,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C1CC1,0,training
3602,[O-][NH+](O)c1cccc(CCl)c1,1,training
3603,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,0,training
3604,CC(C)(C)S(=O)(=O)CC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CC1CCCCC1)C(O)C(O)C1CC1,0,training
3605,CN(C)c1ccc(/C=C/C(=O)c2ccccc2)cc1,0,training
3606,Cc1nc2c3c(ccc4ccc(O)cc43)ccc2n1C,1,training
3607,CC(=O)Nc1ccc(S(N)(=O)=O)cc1,0,training
3608,C=CC1(C)CC(O)C2(C)C(CCC3C4(C)CCCC32OC4=O)C1,0,training
3609,OCC1=CCN2CC[C@@H](O)[C@@H]12,0,training
3610,ClC[C@H](Br)CBr,1,training
3611,OOC1CCCc2ccccc21,1,valid
3612,Nc1cccc2ccc3ccccc3c12,0,training
3613,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,0,training
3614,O=[N+]([O-])c1cccc2c1-c1cccc3c([N+](=O)[O-])ccc-2c13,1,training
3615,OCC1OC(n2cnc3c(NCC(O)COc4cccc5ccccc45)ncnc32)C(O)C1O,0,training
3616,O=[N+]([O-])c1cc2ccc(N(CCCl)CCCl)cc2o1,1,training
3617,Cc1cc2c(O)cccc2c2cc3ccccc3cc12,1,training
3618,NC(CSC(F)(F)C(F)F)C(=O)O,0,training
3619,Cc1cc(C)cc(C)c1,0,training
3620,CC(C)CCNc1snc2ccccc12,0,training
3621,CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1,0,valid
3622,O=C1CCC(=O)N1c1ccc(Cl)c(Cl)c1,0,valid
3623,CCCCOCCOC(=O)COc1ccc(Cl)cc1Cl,0,training
3624,Nc1ccc(Cc2ccc(NO)c(Cl)c2)cc1Cl,1,training
3625,CCCCCCCCON(OC(C)=O)C(=O)c1ccccc1,1,test
3626,O=C(O)CN(CC(=O)O)CC(=O)O,0,training
3627,CCN(N=O)c1ccccc1,0,training
3628,C=CCNC(N)=S,0,training
3629,Clc1cccc(Cl)c1,0,training
3630,Clc1cnc2ccccc2c1,0,test
3631,C=C(C)C(=O)OCC(Br)CBr,1,training
3632,O=S1(=O)OCCCO1,1,training
3633,Oc1ccccc1,0,test
3634,COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1,training
3635,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,1,training
3636,CN(C)CCN(Cc1ccccc1)c1ccccc1,0,training
3637,CCN(CC)CCn1nc2ccc(CO)c3c4ccc(Cl)cc4sc1c23,1,training
3638,Nc1cc(N)c(N=Nc2ccc(S(N)(=O)=O)cc2)cc1N=Nc1ccc(S(N)(=O)=O)cc1,1,training
3639,CN(N=O)C(=O)Oc1cccc2ccccc12,1,training
3640,CCCCON(OC(C)=O)C(=O)c1ccc(Cl)cc1,1,training
3641,NC(=O)N(CCO)N=O,1,training
3642,C1O[C@H]1[C@H]1CO1,1,training
3643,Nc1c(N=Nc2ccc(-c3ccc(N=Nc4cc(S(=O)(=O)O)c5ccccc5c4N)cc3)cc2)cc(S(=O)(=O)O)c2ccccc12,1,valid
3644,C=C(Br)C(C)=O,1,valid
3645,CCCCCCCCCCCCCCCC(=O)OCC(O)C1OC(O)=C(O)C1=O,0,training
3646,C=C(C)C,0,training
3647,COc1nncc2ccccc12,0,valid
3648,N#CCCC(=O)/C=C/c1ccc(C(=O)O)cc1,0,training
3649,CC(=O)OCc1ccccc1[N+](=O)[O-],0,training
3650,CC(=O)ON(C(C)=O)c1ccc(Sc2ccccc2)cc1,1,training
3651,ClC(Cl)(Cl)C[C@H]1CO1,1,training
3652,C1=CC2OC2c2c1cc1ccc3cccc4ccc2c1c34,1,training
3653,CC(Cl)CN(C)C,1,training
3654,CC(=O)Nc1ccc(C)c(N=[N+]([O-])c2cc(NC(C)=O)ccc2C)c1,0,training
3655,O=C(O)C(Br)Br,1,test
3656,CCc1cc(C(N)=S)ccn1,0,test
3657,O=NN1CCC(Cl)CC1,1,training
3658,NC(=NO)c1ccc([N+](=O)[O-])o1,1,training
3659,O=c1ccc2ccc3c(=O)ccc4ccc1c2c43,1,training
3660,Cn1c2cccc(=[NH2+])c-2cc2ccccc21,1,training
3661,[O-][NH+](O)c1ccccc1Nc1ccccc1,0,training
3662,Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1N=Nc1ccc([N+](=O)[O-])cc1S(=O)(=O)O,0,training
3663,CCCCCCCCn1sccc1=O,0,test
3664,O=[N+]([O-])c1cc(-c2ccc(O)c([N+](=O)[O-])c2)ccc1O,0,training
3665,c1ccc2c(c1)cc1sc3cccc4ccc2c1c43,1,test
3666,CCC(=O)N(O)c1ccc(/C=C/c2ccccc2)cc1,1,test
3667,CC12OOC1(COC(=O)Nc1ccc(Cl)cc1)Oc1ccccc12,1,training
3668,COC(=O)c1ccc(C=O)cc1,0,valid
3669,O=[N+]([O-])c1ccc2ccc3cccc4c5ccccc5c1c2c34,1,training
3670,Nc1ccc(Cl)cc1[N+](=O)[O-],1,valid
3671,Fc1ccc(F)c2ncccc12,1,training
3672,Cc1c2ccccc2cc2ccc3c(c12)C=CC(=O)C3=O,1,training
3673,Cc1ccc(CN2C3c4ccccc4-c4ccccc4C32)cc1,1,training
3674,O=[N+]([O-])c1ccc2c(O)nnc(O)c2c1,1,training
3675,FC(Cl)(Cl)Cl,0,test
3676,ClC(Cl)c1ccccc1,1,training
3677,N#Cc1cccc(/C=C/c2ccc(N)cc2)c1,1,training
3678,O=C1NC(=O)c2cc([NH+]([O-])O)ccc21,1,training
3679,CC1CCCC(=O)CCCCCc2cc(O)cc(O)c2C(=O)O1,0,valid
3680,CC(=O)N[C@@H](CS)C(=O)O,1,training
3681,CC1=CCC(=O)O1,0,training
3682,CCN(CC)c1ccc([N+](=O)[O-])cc1,1,training
3683,CC(O)c1ccccc1,0,training
3684,O=[N+]([O-])c1ccc(C=C=[N+]([O-])O)o1,1,training
3685,O=C1NC(=O)C(Cl)(Cl)C1=C(Cl)Cl,1,training
3686,COCCCN,0,valid
3687,Clc1ccc(CSc2ccc(Cl)cc2)cc1,0,training
3688,CN(C)C(=O)Oc1ccc[n+](C)c1,0,training
3689,CC1=NC(N)=C[C@@H]2c3ccccc3N[C@H]12,1,training
3690,O=C1c2ccc(O)cc2-c2ccc(O)c3cccc1c23,1,training
3691,CCC/C=C/C=O,1,test
3692,CCCCCCCCCCCCCC(=O)O,0,test
3693,CN1CCN(c2cc3c(cc2F)n2c(=O)[nH]c(=O)cc2n3C2CC2)CC1,1,valid
3694,C[C@@H](O)CN(C[C@@H](C)O)C[C@@H](C)O,0,training
3695,O=[N+]([O-])c1ccc(C=Nn2cccn2)o1,1,training
3696,COc1ccc2c(c1)[nH]c1c(C)nccc12,1,training
3697,CC(=O)c1oc([N+](=O)[O-])c(-c2ccccc2)c1-c1ccccc1,1,training
3698,OC[C@H](O)CI,1,test
3699,CC(=O)OCNC(=O)c1ccc(Cl)cc1,0,training
3700,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,1,training
3701,c1ccc(-c2cccc(-c3ccccn3)n2)nc1,1,training
3702,CC(=O)Nc1ccc2c(c1)Cc1cccc(O)c1-2,1,training
3703,CN(C)c1cccc(O)c1,1,training
3704,Oc1ccc2c(c1)-c1ccc3ccc4cccc5cc-2c1c3c45,1,test
3705,C[N+]1=CC=C(c2ccccc2)CC1,1,valid
3706,CN(C)NC(=O)CCC(=O)O,0,training
3707,O=CNc1nc(/C=C/c2ccc([NH+]([O-])O)o2)cs1,1,training
3708,Cc1c(-c2cnccn2)ssc1=S,0,training
3709,C=C/C=C\C,0,test
3710,CNCc1ccc(CSCCNC(=NCC(O)c2ccc(O)cc2)NS(C)(=O)=O)o1,0,training
3711,O=C(Nc1ccc(Cl)cc1)c1csc([N+](=O)[O-])c1,1,training
3712,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,0,valid
3713,Cc1cc(C(=C2C=CC(=N)C=C2)c2ccc(N)cc2)ccc1N,1,valid
3714,N=C(N)N=C(N)NCCc1ccccc1,0,training
3715,CN(C)C(=O)OC1=C[N+](C)(Br)[CH-]C=C1,0,training
3716,CCCCCC[C@H](O)C/C=C\CCCCCCCC(=O)O,0,training
3717,CCCN=C(O)C=Cc1ccc([N+](=O)[O-])o1,1,test
3718,COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC,0,training
3719,COc1cc2c3c(cc4ccccc4c3c1OC)N(C=O)CC2,1,training
3720,O=C(O)c1ccc(S(=O)(=O)N(Cl)Cl)cc1,1,training
3721,Sc1[nH]cnc2ncnc1-2,1,test
3722,Cc1ccccc1C#N,0,training
3723,O=c1ccc2ccccc2o1,1,training
