,smiles,BBBP,group
516,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,0,training
517,Cc1cccc(N2CCN(CCc3cc(C)[nH]n3)CC2)c1,1,training
518,ClC(Cl)Cl,1,test
519,CC1Oc2ccccc2CC1N(C)C,1,training
520,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,0,training
521,CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,1,training
522,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](O)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]3N=C(N)N)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O,0,test
523,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)COC(=O)c2cc3ccccc3o2)O1,1,training
524,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,1,training
525,C=CCN1C(=O)C(CC(C)C)NC1=S,1,training
526,NCC1(CC(=O)O)CCCCC1,1,valid
527,COc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,1,training
528,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1,1,valid
529,OCCCN1CCN(CCCC2c3ccccc3Sc3ccc(Cl)cc32)CC1,1,training
530,CC(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,1,training
531,CN1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,1,valid
532,CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1,training
533,O=C(O)C1=C/C(=N\Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)C=CC1=O,0,training
534,CN1CCN(C2=Nc3ccccc3Cc3ccccc32)CC1,1,training
535,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13,1,training
536,COc1cc2oc(=O)c(C)c(C)c2cc1OCCCN1CCN(c2ccccc2OC)CC1,1,training
537,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,1,training
538,CC(C)n1cc2c3c(cccc31)C1C[C@@H](C(=O)NC3CCCCC3)CN(C)C1C2,1,valid
539,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,0,training
540,CN1CC(=O)N=C1NC(=O)Nc1cccc(Cl)c1,1,training
541,Cc1c[nH+][o+]c(C([NH])CC(C)C(C)(C)N(C(C)(C)C)C(C)(N)N)c1[O-],1,valid
542,CC(C)CCNCC1COc2ccccc2O1,1,training
543,Cc1nnc(SCC2=C(C(=O)OCc3oc(=O)oc3C)N3C(=O)C(NC(=O)C(OC(=O)C(C)N)c4ccccc4)C3SC2)s1,0,training
544,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,1,training
545,C=C1c2ccccc2CN(CCCN(C)C)c2ccccc21,1,training
546,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,1,training
547,COCC1CN=C(c2ccccc2Cl)c2cc(Br)ccc2N1C,1,training
548,CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1,1,test
549,NC(=O)NCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,1,training
550,CCC(C)C(C)(COC(N)=O)COC(N)=O,1,training
551,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,0,training
552,CN1C[C@@H]2c3cc(Cl)ccc3Oc3ccccc3[C@@H]2C1,1,training
553,CN(C)CCOC(=O)COc1ccc(Cl)cc1,1,training
554,O=C1CC2(CCCC2)CC(=O)N1CCNCC1COc2ccccc2O1,1,training
555,O=C1CCC(c2ccccc2)(C2CCN(C/C=C/c3ccccc3)CC2)C(=O)N1,1,training
556,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21,1,training
557,CCCCn1ccc(=O)c(O)c1C,1,valid
558,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ccnc2[C@H]1CN1CCCC1,1,training
559,NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O,1,training
560,C=CCC1(CC(C)O)C(=O)NC(=O)NC1=O,1,valid
561,CC(CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccccc21,1,training
562,CC(C)[C@@H](CN1CCCC1)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1,1,training
563,CC(NCCn1cnc2c1c(=O)n(C)c(=O)n2C)C(O)c1ccccc1,1,training
564,O=C(CCCN1CCN2CCCC2C1)c1ccc(F)cc1,1,training
565,CCC1(CC)C(=O)NC(=O)N(c2ccccc2)C1=O,1,training
566,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(O)cccc1C3=O,0,training
567,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,0,valid
568,CO[C@H]1CC[C@H]2[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3C)[C@H]1O5,1,test
569,CCOC(=O)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,1,training
570,CCC(C)C(N)C1=NC(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCCCC[C@@H]2NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC)CS1,0,training
571,CC(C)NCC(O)COc1cccc2ccccc12,0,training
572,O=C1Nc2ccc(Cl)nc2C(c2ccccc2Cl)=NC1O,1,valid
573,Clc1ccc2c(c1)[C@H]1CNC[C@H]1c1ccccc1O2,1,training
574,CN(C(=O)Cc1ccccc1N)[C@@H](CN1CC[C@@H](O)C1)c1ccccc1,0,training
575,CC(C(=O)c1ccccc1)N(C)C,1,training
576,OCCN1CCN([C@@H]2C[C@@H](c3ccc(F)cc3)c3ccc(C(F)(F)F)cc32)CC1,1,training
577,FCOC(C(F)(F)F)C(F)(F)F,1,test
578,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3ccccc3)[C@H]2SC1,0,training
579,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,0,training
580,CNC1(c2ccccc2Cl)CCCCC1=O,1,training
581,Cc1nc2ccccc2c(=O)n1-c1ccccc1Cl,1,training
582,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1=O,1,training
583,COc1ccc2c(c1)/C(=C/CCN(C)C)c1ccccc1O2,1,training
584,CN1CCC(OC2c3ccccc3CCc3ccccc32)CC1,1,training
585,CN1C(=O)CC(C)(c2ccccc2)C1=O,1,training
586,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1,training
587,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,1,training
588,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1,1,valid
589,CN(C)[C@@H]1C(=O)/C(=C(/O)NCO)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,0,training
590,CC1(C)NC(=O)C(/C=C/c2ccccc2)O1,1,training
591,O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O,1,training
592,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,1,test
593,CN(C)CCCN1c2ccccc2C=Cc2ccccc21,1,training
594,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,1,training
595,CC(C)(Oc1ccc(Cl)cc1)C(=O)N[C@@H](C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)c1ccccc1,0,test
596,CC1COC2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12,1,valid
597,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,1,training
598,c1cc2c(c(N3CCNCC3)c1)OCCO2,1,training
599,CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,1,test
600,Cc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,1,training
601,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O,0,test
602,O=C(O)c1ccccc1O,0,training
603,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,0,training
604,O=C(O)c1cc(=O)c2cc(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)ccc2o1,0,training
605,Cc1ccc(Cc2ccccc2)c(N2CCNCC2)c1,1,training
606,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,1,training
607,CC(=O)OC1/C=C/C(C)=C/CC(O)/C=C/C(C)=C/C(NC(=O)C(C)=O)C2(C)C(=O)OC(C1)C(C)C2=O,0,training
608,CCC(Br)(CC)C(=O)NC(N)=O,1,training
609,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,0,training
610,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,valid
611,NCCCN1c2ccccc2CCc2ccccc21,1,training
612,O=[N+]([O-])C1=CC=NC1NCCSCc1ncccc1Br,1,training
613,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,1,training
614,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,0,training
615,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,1,training
616,Fc1ccc2[nH]c3c(c2c1)CN(CCCc1cccnc1)CC3,1,training
617,NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1,1,training
618,C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,1,training
619,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCC[C@H]2O,1,training
620,NS(=O)(=O)c1cc2c(cc1Cl)NC=NS2(=O)=O,0,training
621,NC(=O)CS(=O)C(c1ccccc1)c1ccccc1,1,training
622,C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc21,1,training
623,COc1ccc2c3c1OC1C(OC(=O)c4cccnc4)CCC4C(C2)N(C)CCC341,1,training
624,CCOC(=O)OCC/C(SC(=O)OCC)=C(\C)N(C=O)Cc1cnc(C)nc1N,1,training
625,COc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,1,training
626,CC1(C)OC(=O)Nc2ccc(Br)cc21,1,training
627,CCCC(CCC)(CCC)C(N)=O,1,valid
628,C#CC1(OCC(O)CN2CCN(c3ccc(F)cc3)CC2)CCCCC1,1,training
629,CN(C/C=C/c1ccccc1)CCOC(c1ccccc1)c1ccccc1,1,training
630,CC(=O)NC(CCC(N)=O)C(=O)O,1,training
631,CCC(O)(COC(N)=O)c1ccccc1,1,training
632,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,1,training
633,CN1C2CCC1CC(OC(=O)[C@H](CO)c1ccccc1)C2,1,test
634,Clc1ccccc1C1=NCc2nnc(C3CCCCC3)n2-c2sc(Br)cc21,1,training
635,CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1,training
636,CN(C)CCOC(c1ccccc1)c1ccccc1,1,training
637,Cc1csc(N=C(N)N)n1,1,training
638,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,0,valid
639,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,1,training
640,CCNC(=NC#N)NCCSCc1ncccc1Br,0,training
641,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2cc(Br)cc3c2OCC3)C1,1,valid
642,CCNC1=NC(=O)C(c2ccccc2)O1,1,training
643,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)C3=CCC=CC3)C(=O)N2[C@H]1C(=O)O,0,training
644,CC(CC#N)N(C)CC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1F,1,training
645,NCCn1ncc2cc(Cl)c(Cl)cc21,1,training
646,NNC(=O)c1ccncc1,0,training
647,CCCCCCOc1nsnc1C1=CCCN(C)C1,1,training
648,Oc1ccc2c(c1)C13CCCCC1C(C2)N(CCc1ccccc1)CC3,1,training
649,CN1Cc2c(N)cccc2C(c2ccccc2)C1,1,training
650,COc1ccc(Cl)c2c1CCCC2N(C)C,1,training
651,CN(C)CCn1cnc2c1c(=O)n(C)c(=O)n2C,1,training
652,CN(C)CCN1CCN(c2cccc(Cl)c2)C1=O,1,training
653,C=CCC(CC)(CC)C(N)=O,1,training
654,NC(=O)C1CCCCO1,1,training
655,NCCC(O)CNC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O,0,training
656,CCCCCC(C)C(C)c1cc(OC(=O)CCCN2CCCCCC2)c2c(c1)OC(C)(C)C1=C2CC(C)CC1,1,training
657,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,1,valid
658,CNCCCC1(C)CN(c2ccccc2)c2ccccc21,1,training
659,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1,training
660,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1,training
661,O=C(Cc1cccs1)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3ncn[nH]3)CS[C@H]12,0,training
662,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,1,training
663,COC1(F)C(F)(F)C1(F)Cl,1,training
664,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,0,training
665,NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,1,training
666,O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)ccn2)CC1,1,training
667,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,0,training
668,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1,training
669,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,0,training
670,Cc1cccc2c1Oc1ccccc1[C@@]1(O)CCNC[C@H]21,1,training
671,CN(C)CCOC(c1ccccc1)c1ccccc1C(C)(C)C,1,training
672,C=C[C@@H]1CNCC[C@H]1CCCc1ccnc2ccc(OC)cc12,1,training
673,C[C@@H]1O[C@@H]1P(=O)(O)O,1,valid
674,CC12CC(Cl)[C@@]3(Cl)C(CCC4=CC(=O)C=CC43C)C1CC[C@]2(O)C(=O)CO,1,training
675,CC1CC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC2(C)[C@@]1(O)C(=O)CCl,1,training
676,Clc1ccc(OCC2=NCCN2)cc1Cl,1,test
677,CN(C)CC(Oc1ccccc1)Oc1ccccc1,1,training
678,CCc1c(O)c(=O)ccn1CCCCO,0,training
679,COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC,1,valid
680,CC(=O)N1CCN(C(=O)Cc2ccc(C(F)(F)F)cc2)[C@@H](CN2CC[C@@H](O)C2)C1,0,training
681,CCCCC(=O)O[C@]1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,1,valid
682,CCOC(=O)C(c1c(O)oc2ccccc2c1=O)c1c(O)oc2ccccc2c1=O,0,training
683,C=C(C)[C@@H]1CCC(C)=CC1c1c(O)cc(CCCCC)cc1O,1,training
684,CC(C)C(CCCCCC(=O)O)NCc1ccc(F)cc1,1,test
685,CN1Cc2c(-c3noc(C(C)(O)CO)n3)ncn2-c2cccc(Cl)c2C1=O,0,training
686,CC1(C)S[C@@H]2[C@H](NC(=O)C(Oc3ccccc3)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0,training
687,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C=C(C)C4=Cc5c(cnn5-c5ccccc5)C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,training
688,CC1=CCC2C3Cc4ccc(O)c5c4C2(CCN3C)C1O5,1,training
689,CCCC(CCC)C(=O)OCOC(=O)C(C)(C)C,1,training
690,c1ccc(C2(c3ccccc3)OC[C@H]([C@@H]3CCCCN3)O2)cc1,1,training
691,NC(=O)OCC(O)COc1ccc(Cl)cc1,1,training
692,CCc1c(C)[nH]c2c1C(=O)[C@@H]1CN(C)CC[C@H]1C2,1,valid
693,CC(=O)N1CCN(C(=O)Cc2ccc([S@@](C)=O)cc2)[C@@H](CN2CC[C@H](O)C2)C1,0,training
694,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(O)C=C[C@H]3[C@H]1C5,1,valid
695,C=CCC1(CC(C)(C)C)C(=O)NC(=O)NC1=O,1,training
696,CC(Cc1ccccc1)N(C)Cc1ccccc1,1,training
697,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,0,training
698,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,1,training
699,CCc1ccccc1,1,training
700,CC(Oc1ccccc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,0,training
701,CC1(C)O[C@@H]2C[C@H]3C4CCC5CC(=O)CCC5(C)[C@@]4(F)[C@@H](O)CC3(C)[C@]2(C(=O)CO)O1,1,training
702,Cn1c(=O)c2c(ncn2CCNCC(O)c2ccc(O)c(O)c2)n(C)c1=O,0,training
703,C[C@]12Cc3cn[nH]c3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0,training
704,NS(=O)(=O)Cc1noc2ccccc12,1,training
705,CC(C)(O)C(C)(O)c1ccc(Cl)cc1,1,training
706,O=NN(CCCl)C(=O)NCCCl,1,training
707,C[C@]12C[C@H](O)[C@H]3[C@@H](C[C@H](F)C4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,1,training
708,CNCC(O)c1ccc(O)c(O)c1,0,test
709,C[C@]12C=C(Br)C(=O)C=C1[C@H](F)C[C@H]1[C@@H]3CCC(O)(C(=O)CO)[C@@]3(C)C[C@H](O)C12F,1,training
710,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,0,training
711,CN(C)[C@@H](CCOc1cccc2ccccc12)c1ccccc1,1,test
712,N=C(N)c1ccc(-c2ccccc2[N+](=O)[O-])o1,1,training
713,CN1c2ccccc2C(c2ccccc2Cl)=NCC1(Cl)CO,1,training
714,CCCOC(=O)c1cncn1C(C)c1ccccc1,1,training
715,CC(CC1c2ccccc2CCc2ccccc21)CN(C)C,1,test
716,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,0,valid
717,CCc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,1,training
718,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,1,training
719,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,0,training
720,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,1,training
721,CN1CC[C@]23c4c5ccc(O)c4O[C@@]2(C)C(=O)CC[C@H]3[C@H]1C5,1,training
722,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,1,training
723,C[S+](CC[C@H](N)C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,1,test
724,Cc1oc(=O)oc1COC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,0,training
725,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,1,training
726,NC(=O)c1cnccn1,1,training
727,CCN(CC)CCOC(=O)c1ccc(N)cc1,1,test
728,CO[C@@]1(NC(=O)CSC[C@@H](N)C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,0,training
729,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@H]3C(O)CC12C,1,training
730,CN1Cc2c(-c3noc(C(C)(CO)CO)n3)ncn2-c2cccc(Cl)c2C1=O,0,training
731,CN(C)C1CCc2[nH]c3ccccc3c2C1,1,valid
732,Nc1nc(=O)c2ncn(CC[C@@H](O)CO)c2[nH]1,1,training
733,C/C=C\C1O[C@]2(C(=O)COC(=O)c3ccncc3)CC[C@@]3(O1)[C@@H]1CCC4=CC(=O)CC[C@]4(C)[C@H]1[C@@H](O)C[C@]23C,1,training
734,CCC1C(=O)NC(=O)C1(C)c1ccccc1,1,training
735,C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,0,training
736,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0,valid
737,O=C(O)CCCCC1SCC2NC(=O)NC21,1,training
738,CC(=O)O[C@@H](C)C(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,training
739,NCc1ccccc1CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CS[C@H]12,0,training
740,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,training
741,CC1=NN(c2ccccc2)C(=O)C1,1,training
742,C=C1c2c(Cl)ccc(O)c2C(O)=C2C(=O)C3(O)C(=O)/C(=C(/N)O)C(=O)C(N(C)C)C3C(O)C12,0,valid
743,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,1,training
744,CN1C(=O)OC(C)(C)C1=O,1,training
745,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,1,training
746,O=C1OCCC1C1(O)CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1,training
747,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,0,valid
748,CN=C(NC#N)NCCSCc1nc[nH]c1C,0,training
749,OC(CN1CCCCC1)c1cc(-c2ccccc2)on1,1,training
750,CSCC[C@H](NC(C)=O)C(=O)Oc1ccc(NC(C)=O)cc1,1,training
751,CCC1(O)CCN2CCc3ccc(C)cc3C2C1,1,training
752,CN1CCC2=C(CC1)c1cc(C#N)ccc1Sc1ccccc12,1,training
753,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,0,training
754,CN(C)CCCN1c2ccccc2CCc2ccccc21,1,training
755,CNCC[C@@H](O)[C@@H]1C[C@H](SC2=C(C(=O)O)N3C(=O)[C@H]([C@@H](C)O)[C@H]3[C@H]2C)CN1,0,training
756,COc1cc([C@@H]2c3cc4c(cc3[C@@H](OC3OC5COC(c6cccs6)OC5C(O)C3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,1,training
757,CCC(N)Cc1c[nH]c2ccccc12,1,valid
758,OCc1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1,training
759,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,1,training
760,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,1,training
761,Oc1ccc2c3c1OC1C(O)CCC4(O)C(C2)N(CC2CCC2)CCC314,1,training
762,CC[C@]12CCN(CC3(O)CC3)[C@H](Cc3ccc(O)cc31)C2(C)C,1,training
763,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,0,training
764,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,0,training
765,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,1,training
766,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0,training
767,CCCN(CCC)C1Cc2cccc3cc(O)cc(c23)C1,1,test
768,O=C(O)C1CCN1C12CC3CC(CC(C3)C1)C2,1,training
769,Nc1nc(=O)c2ncn(COCCO)c2[nH]1,1,training
770,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,1,test
771,CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1,1,training
772,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,0,training
773,Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1,1,training
774,CN(C)CC(O)C(c1ccccc1)c1ccc(Cl)cc1,1,training
775,CC1(C)O[C@@H]2C[C@H]3C4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)COC(=O)C2CC2)O1,1,training
776,Nc1ccc(N=Nc2ccccc2)c(N)n1,0,training
777,CC(C)C(=O)OCc1cccc(OC(=O)[C@@H]2N3C(=O)[C@@H](NC(=O)Cc4ccccc4)[C@H]3SC2(C)C)c1,0,training
