,smiles,BBBP,group
548,c1ccc2cc(COC3CCNCC3)ccc2c1,1,training
549,CN1[C@H]2CC[C@@H]1CC(NC(=O)c1cn(C3CCCCC3)c3ccccc3c1=O)C2,1,training
550,COc1ccc(S(N)(=O)=O)cc1C(=O)NCC1CCCN1Cc1ccc(F)cc1,1,test
551,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,1,test
552,CN(C)N/N=C1/N=CN=C1C(N)=O,1,training
553,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,1,training
554,CC1C2Cc3ccc(O)cc3C1(C)CCN2CC1CC1,1,test
555,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1,training
556,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,0,test
557,Cc1cnc(N/C(O)=C2/C(=O)c3ccccc3S(=O)(=O)N2C)s1,0,training
558,CC(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,1,training
559,CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12,1,training
560,CN(C)C(=O)c1nc(CNC(=O)CN)n(-c2ccc(Cl)cc2C(=O)c2ccccc2Cl)n1,1,training
561,CN1/C(=C(\O)Nc2ccccn2)C(=O)c2sccc2S1(=O)=O,0,training
562,CCCCCn1ccc(=O)c(O)c1C,1,training
563,Nc1ccc(S(=O)(=O)N2CC3CCC(CC3)C2)cc1,1,valid
564,CN1C(=O)CN(C(N)=O)C(c2ccccc2)c2cc(Cl)ccc21,1,training
565,O=C1NC(=O)C(CC2CCCCN2)(c2ccccc2)C(=O)N1,1,training
566,FC(F)(F)CCl,1,valid
567,O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,1,training
568,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cc(Cl)c(=O)c(Cl)c4)[C@H]3SC2)s1,0,training
569,O=C1CCC2CCC(=O)N12,1,training
570,CCN(CC)S(=O)(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,1,training
571,O=C1CC2(CCCC2)CC(=O)N1CCNCC1COc2ccccc2O1,1,training
572,O=c1cc[nH]nc1,1,training
573,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,1,test
574,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,1,training
575,OC(O)C(Cl)(Cl)Cl,1,training
576,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ncnc2[C@H]1CN1CCCC1,1,training
577,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,1,training
578,CC12NC(Cc3ccccc31)c1ccccc12,1,test
579,CN1Cc2c(-c3noc(C(C)(O)CO)n3)ncn2-c2cccc(Cl)c2C1=O,0,valid
580,CN(C)CCCn1c(=O)n(-c2ccccc2)c2cc(Cl)ccc21,1,training
581,CN1CC(=O)N=C1NC(=O)Nc1cccc(Cl)c1,1,training
582,CC1CCCC1,1,valid
583,CC1(C)S[C@@H]2[C@H](NC(=O)C34C[C@@H]5C[C@@H](CC(N)(C5)C3)C4)C(=O)N2[C@H]1C(=O)O,0,test
584,CC(=O)Nc1ccc(OC(=O)[C@@H]2CCC(=O)N2)cc1,1,training
585,CN(C)CCC1(C)OCCC2=C1c1ccccc1C2,1,training
586,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0,training
587,CCC(C)CC,1,training
588,CCCC(C)CC,1,training
589,Cc1cccc(C)c1NC(=O)c1ccc(N)cc1,1,test
590,CC(C)(C)C(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,1,training
591,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,1,training
592,CC[C@@H](CO)NCCN[C@@H](CC)CO,0,valid
593,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,1,training
594,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,1,training
595,O=C1C=CC=C/C1=C1/NN=CO1,1,valid
596,CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,0,training
597,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,0,training
598,COc1cc(CCN)cc(OC)c1OC,1,training
599,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)(C(=O)CO)C[C@H]3OC1CC(N)CC(C)O1,0,training
600,CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,1,valid
601,CC(CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21,1,valid
602,CC1=C/C(O)CC(=O)Cc2nc(co2)C(=O)N2CCC=C2C(=O)OC(C(C)C)C(C)/C=C\C(=O)NC/C=C\1,0,valid
603,CCC1(c2ccccc2)CCC(=O)NC1=O,1,training
604,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,1,valid
605,CN(C)CC(Oc1ccccc1)Oc1ccccc1,1,valid
606,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,1,training
607,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,0,valid
608,CN1CCC2=C(CC1)c1cc(C#N)ccc1Sc1ccccc12,1,training
609,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2ccccc2[C@H]1CN1CCCC1,1,training
610,CCc1c(O)c(=O)ccn1CCO,0,training
611,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0,training
612,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0,test
613,CC(NNC(=O)c1ccccc1)c1ccccc1,1,training
614,CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,0,training
615,C/C(=C(/CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,1,training
616,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,1,training
617,S=C1NCCC(COc2ccccc2)O1,1,training
618,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,0,training
619,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1,1,valid
620,CN(C)CC#CC=C1c2ccccc2C=Cc2ccccc21,1,training
621,CC1(C)NC(=O)C(/C=C/c2ccccc2)O1,1,valid
622,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N/OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,0,test
623,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,1,training
624,COCOC(=O)C1N2C(=O)C(N3C(=O)C(c4ccc(O)cc4)NC3(C)C)C2SC1(C)C,0,training
625,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@@H]4O[C@H]5CC(=O)[C@H](C)O[C@H]5O[C@@H]4[C@H](C)O3)[C@H](C)O2)c2c(O)c3c(c(O)c2[C@H]1O[C@H]1C[C@H](N(C)C)[C@H](O)[C@H](C)O1)C(=O)c1cccc(O)c1C3=O,0,training
626,CCO[C@H]1CCN(C(=O)c2cc(-c3ccccc3)c(=O)n3c2-c2cc(Cl)ccc2CC3)C1,1,valid
627,C=C1Cc2c(CCN(CCC)CCC)ccc(O)c2N1,1,training
628,CNC1CCc2ncsc2C1,1,training
629,CN1CC[C@]23c4c5ccc(OC(=O)c6cccnc6)c4O[C@H]2[C@@H](OC(=O)c2cccnc2)C=C[C@H]3[C@H]1C5,1,test
630,O=[N+]([O-])C1=CC=NC1NCCSCc1ccccn1,1,training
631,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,1,training
632,O=C(c1ccc(F)cc1)C1CCN(CCCn2c(=O)[nH]c3cc(Cl)ccc32)CC1,1,training
633,COC(=O)[C@@H]1C2CCC(C[C@@H]1OC(=O)c1ccccc1)N2C,1,test
634,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,1,training
635,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,1,training
636,CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(Cl)C(Cl)CC21C,1,training
637,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,1,training
638,CO[C@@]1(NC(=O)CSC[C@@H](N)C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,0,valid
639,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,1,training
640,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,training
641,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,0,training
642,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,1,valid
643,NCC(O)c1cccc(O)c1,0,training
644,COc1ccc2c(c1)N(CC(C)CN1CCC(O)CC1)c1ccccc1S2,1,training
645,NC(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3cn[nH]n3)CS[C@H]12)c1ccc(O)cc1,0,test
646,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,0,training
647,CCCCN/C(=C1/C=C(Cl)C=CC1=O)c1ccccc1Cl,1,training
648,O=C(c1ccc(F)cc1)C1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1,training
649,Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)C(=O)CC2,1,valid
650,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,1,training
651,CCCO,1,training
652,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1,test
653,CN1C(=S)CN=C(c2ccccc2)c2cc(Cl)ccc21,1,training
654,NCc1ccccc1CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CS[C@H]12,0,test
655,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,0,valid
656,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,1,training
657,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1,training
658,NC(=O)c1ccccc1O,1,training
659,NC/C(=C/F)CCc1ccc(F)cc1,1,test
660,CC(=O)OCC(=O)[C@@]1(OC(=O)c2ccco2)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,test
661,NC(N)=O,1,training
662,CCC(O)(COC(N)=O)c1ccccc1,1,training
663,C[C@H]1CCCC[C@@]1(c1cccs1)N1CCCCC1,1,test
664,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,0,training
665,CCCCCC(N)C(O)(c1ccccc1)c1ccccc1,1,training
666,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,0,training
667,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,0,training
668,c1ccc([C@@H]2CN3CCSC3=N2)cc1,1,training
669,CC(=O)OCC(=O)[C@@]1(OC(=O)C(C)C)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,training
670,CCC(C(=O)NC(N)=O)c1ccccc1,1,training
671,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,1,training
672,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1,training
673,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,1,training
674,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CS[C@H]12)c1ccco1,0,training
675,NCCCN1c2ccccc2CCc2ccccc21,1,training
676,CC[C@@]1(O)C[C@H](OC2CC(N(C)C)C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC,0,training
677,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,1,training
678,Cc1[nH]nc2c1N(c1ccccc1)C(=O)CC(=O)N2C,1,test
679,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0,valid
680,Fc1cccc(Br)c1NC1=NCCN1,1,training
681,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,1,training
682,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,0,training
683,CCC(NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,1,valid
684,O=C1NC2CCCCN2C12CCN(CCCN1c3ccccc3CCc3ccc(Cl)cc31)CC2,1,training
685,NCC(O)c1ccc(O)c(O)c1,0,training
686,CCC(C)C(C)(COC(N)=O)COC(=O)NC(C)C,1,training
687,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,0,training
688,CN1[C@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,0,training
689,CN(C)Cc1ccc(-c2cccc(NC3N=CC=C3[N+](=O)[O-])c2)o1,1,test
690,N=C1SCCN1c1ccc(Cl)cc1N,1,training
691,Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,1,training
692,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,1,training
693,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0,valid
694,CCC(C)C(C)(COC(N)=O)COC(N)=O,1,training
695,O=C1[C@H]2[C@H]3C=C[C@H]([C@@H]4C=C[C@@H]43)[C@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,1,test
696,CCCCCNCC(N)=O,1,test
697,C=CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)NC)c(N)cc1OC,1,training
698,CC(C)c1nc(-c2ncn3c2CN(C)C(=O)c2c(Cl)cccc2-3)no1,1,test
699,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,0,test
700,CNCCOC(c1ccccc1)c1ccccc1C,1,training
701,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,0,training
702,CC(C)n1c(=O)c2c(-c3noc(C4CC4)n3)ncn2c2ccccc21,1,valid
703,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,training
704,CNCC[C@@H](O)[C@@H]1C[C@H](SC2=C(C(=O)O)N3C(=O)[C@H]([C@@H](C)O)[C@H]3[C@H]2C)CN1,0,training
705,CC(C)CO,1,training
706,COCCCC(=O)OC(C)OC(=O)C1=C(COC(N)=O)CS[C@@H]2[C@H](NC(=O)/C(=N\OC)c3ccco3)C(=O)N12,0,training
707,C=CCN1CCC23c4c5ccc(OC(C)=O)c4OC2C(OC(C)=O)C=CC3C1C5,1,training
708,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,0,training
709,CCCC[C@@H]1CC(=O)[C@]2(O)O[C@@H]3[C@@H](NC)[C@@H](O)[C@@H](NC)[C@H](O)[C@H]3O[C@@H]2O1,0,training
710,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,test
711,CN1Cc2c(-c3noc([C@](C)(O)CO)n3)ncn2-c2cccc(Cl)c2C1=O,0,training
712,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,1,training
713,CN1CCC2=C(C1)c1ccccc1Cc1ccccc12,1,training
714,CN(C)Cc1ccnc(-c2cccc(NC3N=CC=C3[N+](=O)[O-])c2)c1,1,training
715,Cc1ccccc1N1CCN(CCCOc2ccccn2)CC1,1,training
716,CC[C@@H](O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1,1,training
717,CN1C2CCC1CC(OC(=O)[C@H](CO)c1ccccc1)C2,1,training
718,CN1CCN2c3cc(F)ccc3C(c3cccs3)=NCC2C1,1,training
719,CCCOC(=O)c1cncn1C(C)c1ccccc1,1,test
720,CCn1ccc(=O)c(O)c1C,1,training
721,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@H]3C(O)CC12C,1,training
722,COC1(F)C(F)(F)C1(F)Cl,1,training
723,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,training
724,CP(C)(=O)CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,1,training
725,CC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,training
726,COc1ccc(Cn2c(C)c(CCN)c3cc(O)ccc32)cc1,1,training
727,C=C[C@@H]1CNCC[C@H]1CCCc1ccnc2ccc(OC)cc12,1,training
728,CCC(O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,1,valid
729,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0,training
730,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,0,training
731,Cc1cc(C(=O)NNCc2ccccc2)no1,1,training
732,Cc1ncc([N+](=O)[O-])n1CCO,1,valid
733,O=C(O)c1cc(=O)c2ccccc2o1,1,training
734,NCCn1ncc2cc(Cl)c(Cl)cc21,1,training
735,CCS[C@]1(SC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,training
736,C#CCN[C@@H]1CCc2ccccc21,1,training
737,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,1,training
738,CN1CCN(CC(=O)[C@@]2(O)CC[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)CC1,1,training
739,CC(=O)OCC(=O)C12N=C(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC12C,1,training
740,CCOC(=O)C1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O,1,training
741,CC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,1,training
742,O=C(O)c1cc(=O)c2ccccc2[nH]1,1,training
743,C[C@H]1c2ccccc2[C@@H](CCCN(C)C)c2cc(C(F)(F)F)ccc21,1,training
744,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,1,training
745,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1,training
746,OC(c1ccccc1)(c1ccccc1)C1CCNCC1,1,test
747,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,1,training
748,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,1,training
749,CC1=NN(c2ccccc2)C(=O)C1,1,training
750,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,1,training
751,COc1ccc2c(c1)/C(=C/CCN(C)C)c1ccccc1O2,1,training
752,NC(=O)NO,1,training
753,CN(C)CCn1cnc2c1c(=O)n(C)c(=O)n2C,1,training
754,NC1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@H]12,1,training
755,CN(C)CCCN1c2ccccc2CC(=O)c2ccccc21,1,valid
756,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,0,training
757,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3ccc(C4=NCCCN4)cc3)[C@H]2SC1,0,training
758,CC1(C)CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,1,training
759,CCC(C)C(CC)C(N)=O,1,valid
760,CCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(OC)ccc5c4C12CCN(CC1CC1)C3C5,1,valid
761,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,0,training
762,Nc1[nH]c(=O)ncc1F,1,training
763,O=C(NCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)c1ccc(F)cc1,1,valid
764,Cc1cc(Br)cc(C(N)=O)c1O,1,training
765,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,0,training
766,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,1,training
767,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,0,training
768,CNCCC=C1c2ccccc2CCc2ccccc21,1,training
769,CC(CC#N)N(C)CC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1F,1,training
770,CCC1(O)CCN2CCc3ccc(C)cc3C2C1,1,training
771,CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,1,training
772,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@](C)(F)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0,training
773,Cc1cc(=O)n(-c2ccccc2)n1C,1,valid
774,NC(=O)CN1C(=O)C(c2ccccc2)c2ccccc21,1,training
775,OC(CCCN1CCc2c(c3cc(F)ccc3n2-c2ccc(F)cc2)C1)c1ccc(F)cc1,1,training
776,CC1(C)S[C@@H]2C(NC(=O)[C@H](NC(=O)c3c[nH]c4cccnc4c3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0,training
777,CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1,1,training
778,c1ccc2oc(-c3ccncc3)cc2c1,1,training
779,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CCOCC1CC1,1,training
780,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,1,training
781,CCCC(C)C1(CCSC)C(=O)NC(=S)NC1=O,1,training
782,O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CC2COc3ccccc3O2)CC1,1,training
783,CN(C)CCN(Cc1cccs1)c1ccccn1,1,training
784,CCNC1C2CCC(C2)C1c1ccccc1,1,training
785,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,1,training
786,CC(=O)OC1/C=C/C(C)=C/CC(O)/C=C/C(C)=C/C(NC(=O)C(C)=O)C2(C)C(=O)OC(C1)C(C)C2=O,0,test
787,C[C@]12C=C(Br)C(=O)C=C1[C@H](F)C[C@H]1[C@@H]3CCC(O)(C(=O)CO)[C@@]3(C)C[C@H](O)C12F,1,training
788,CC(=O)CC(c1ccccc1)c1c(O)oc2ccccc2c1=O,0,training
789,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,0,test
790,O=C(OC1CN2CCC1CC2)c1ccccc1,1,training
791,C[C@@H]1CC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(Cl)C(Cl)CC2(C)[C@@]1(O)C(=O)CO,1,valid
792,O=C(Oc1ccccc1C(=O)O)c1ccccc1O,1,training
793,CN1Cc2c(-c3noc(C(C)(CO)CO)n3)ncn2-c2cccc(Cl)c2C1=O,0,training
794,CSc1c(Cl)nc(NC(C)C)nc1N1CCN(C)CC1,1,training
795,COc1ccc(N2C[C@H](CN3CCC(O)(c4ccc5c(c4)OCO5)CC3)OC2=O)cc1,1,test
796,COC[C@H]1CN(c2ccc(OCC[C@@H](O)C(F)(F)F)cc2)C(=O)O1,1,training
797,CN1C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,0,training
798,OCCN1CCN(CCCN2c3cc(C(F)(F)F)ccc3Sc3sccc32)CC1,1,valid
799,Cc1ccc(S(=O)(=O)CCN2C(=O)CN=C(c3ccccc3Cl)c3cc(Cl)ccc32)cc1,1,training
800,CCN(CC)C(=S)SSC(=S)N(CC)CC,1,training
801,CC(=O)OCOC(=O)C1N2C(=O)C(NC(=O)Cc3ccccc3)C2SC1(C)C,0,training
802,c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,1,training
803,CC(=O)OCC1=CO[C@@H](OC(=O)CC(C)C)[C@H]2C1=C[C@H](OC(=O)CC(C)C)[C@]21CO1,1,training
804,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)[C@H](O)c4ccccc4)[C@H]3SC2)s1,0,training
805,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,1,valid
806,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC1CCCC1,1,test
807,O=C1C(O)N=C(c2ccccc2F)c2cc(Cl)ccc2N1CCO,1,training
808,C[C@@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)CC2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,1,training
809,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,1,training
810,O=c1[nH]c2cc(Cl)c(Cl)c([N+](=O)[O-])c2[nH]c1=O,1,training
811,CCN(CC)c1ccc(NC(=O)c2ccccc2N)c(C)c1,1,training
812,CCCCC,1,training
813,[N-]=[N+]=NCC(=O)N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,1,training
814,CC1OC(OC2CC(O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)CC(N)C1O,0,training
815,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,1,training
